epoch,val_loss,val_acc,lr,epoch_time,latent_shape,train_loss
77,1.7716355621814728,53.46,4.073802778041133e-05,24.284987688064575,512,1.425208039429723
78,1.7605665445327758,53.38,4.0271703432545964e-05,24.20958709716797,512,1.4249720001707271
79,1.777273464202881,53.19,3.981071705534978e-05,24.041756629943848,512,1.4062036275863647
80,1.757175052165985,53.72,3.93550075455778e-05,24.21256113052368,512,1.4080262682875808
81,1.7625647723674773,53.65,3.8904514499428113e-05,24.232378244400024,512,1.4002858303031143
82,1.7589281857013703,53.65,3.845917820453541e-05,24.032673358917236,512,1.3893811009368118
83,1.7836532473564148,52.99,3.801893963205617e-05,24.229701280593872,512,1.3813746157957583
84,1.7522461116313934,53.63,3.758374042884447e-05,24.324440002441406,512,1.3701185608396724
85,1.741414761543274,54.19,3.7153522909717305e-05,24.098644733428955,512,1.3597752013984992
86,1.7457988440990448,54.05,3.672823004980852e-05,24.463741064071655,512,1.357186232294355
87,1.7545118510723114,54.15,3.630780547701019e-05,24.391510248184204,512,1.352793627855729
88,1.7434777975082398,54.36,3.589219346450057e-05,24.33291745185852,512,1.3444408689226424
89,1.7523614168167114,53.99,3.5481338923357595e-05,24.168764352798462,512,1.3367880071912492
90,1.7599263489246368,54.04,3.507518739525685e-05,198.31134057044983,512,1.3295127214217672
91,1.751294696331024,53.92,3.4673685045253215e-05,24.562103509902954,512,1.3216395244306447
92,1.7580098688602448,54.01,3.4276778654645083e-05,24.24828267097473,512,1.3162188189370292
93,1.751527065038681,54.04,3.38844156139203e-05,24.323579788208008,512,1.3161384828236637
94,1.737712162733078,54.79,3.3496543915782815e-05,24.422470092773438,512,1.2992182592956387
95,1.744448298215866,54.53,3.311311214825916e-05,24.077169179916382,512,1.2979161277109263
96,1.7427660286426545,54.28,3.273406948788387e-05,24.260682106018066,512,1.2919412717527272
97,1.7314688682556152,54.63,3.235936569296288e-05,24.282432556152344,512,1.2827109499853484
98,1.7396999061107636,54.53,3.198895109691403e-05,23.97288942337036,512,1.2829034255475413
99,1.729798251390457,55.06,3.162277660168384e-05,24.30016255378723,512,1.266525678488673
100,1.7368091583251952,54.64,3.12607936712396e-05,24.249239444732666,512,1.2639900360788618
101,1.7395223200321197,54.53,3.0902954325135955e-05,24.22517204284668,512,1.258874551374085
102,1.7331834018230439,54.77,3.0549211132155184e-05,24.034822940826416,512,1.2499325932288656
103,1.7337142646312713,54.61,3.0199517204020212e-05,24.4233295917511,512,1.2444272102141867
104,1.7218011021614075,55.22,2.9853826189179645e-05,24.39962100982666,512,1.2375083115636085
105,1.7381526470184325,54.82,2.9512092266663905e-05,240.48260712623596,512,1.234208799138361
106,1.7334498107433318,54.75,2.9174270140011718e-05,24.415945768356323,512,1.2245949543252284
107,1.7277049601078034,55.01,2.8840315031266107e-05,24.333712577819824,512,1.225223145922836
108,1.7432331085205077,54.78,2.851018267503914e-05,24.46751356124878,512,1.2167938667900708
109,1.7426589667797088,54.76,2.8183829312644586e-05,24.004687309265137,512,1.2182311792762912
110,1.7370166718959807,54.98,2.7861211686297753e-05,24.28213381767273,512,1.2061219434348904
111,1.7248819231987,55.29,2.7542287033381714e-05,24.365874528884888,512,1.2022645692436063
112,1.732994395494461,54.94,2.7227013080779175e-05,24.000489950180054,512,1.2043828684456495
113,1.7192223846912384,55.42,2.6915348039269207e-05,24.319409608840942,512,1.1952622277396066
114,1.715975385904312,55.7,2.6607250597988146e-05,24.283577919006348,512,1.1865502012019256
115,1.7162857592105865,55.54,2.630267991895387e-05,24.22020697593689,512,1.1796907405464017
116,1.7230716586112975,55.15,2.600159563165277e-05,24.065556049346924,512,1.1781236760470333
117,1.7222585797309875,55.25,2.570395782768869e-05,178.6922688484192,512,1.1747870639878877
118,1.7193166196346283,55.53,2.54097270554931e-05,24.27016305923462,512,1.165672926270232
119,1.7242395341396333,55.34,2.5118864315095852e-05,24.09152841567993,512,1.1612993758551928
120,1.7155247569084167,55.71,2.4831331052955753e-05,24.30600333213806,512,1.1609430282699817
121,1.7249339759349822,55.2,2.4547089156850353e-05,24.308122158050537,512,1.156990141284709
122,1.7144212007522583,55.76,2.4266100950824205e-05,24.33017349243164,512,1.1585779068421345
123,1.726950854063034,55.78,2.3988329190194955e-05,23.989684343338013,512,1.1469428770396175
124,1.7193334877490998,55.27,2.37137370566166e-05,24.394323110580444,512,1.1385088435241155
125,1.7092334389686585,55.85,2.344228815319927e-05,65.99321913719177,512,1.1356877198024673
126,1.7182965934276582,55.57,2.3173946499684835e-05,23.87273597717285,512,1.139547459325012
127,1.7238274097442627,55.5,2.290867652767778e-05,24.158185243606567,512,1.1273835860953039
128,1.7113104581832885,55.94,2.2646443075930644e-05,24.362246990203857,512,1.1251135894230433
129,1.7194294095039369,55.65,2.2387211385683444e-05,24.251057386398315,512,1.1217743675319516
130,1.7116635262966156,55.81,2.2130947096056423e-05,24.127626180648804,512,1.1207341594355447
131,1.7256627917289733,55.14,2.187761623949557e-05,24.275686502456665,512,1.1113656741015765
132,1.7237579941749572,55.6,2.1627185237270247e-05,24.327842950820923,512,1.1107807463529158
133,1.7084712564945221,55.89,2.1379620895022364e-05,24.03106713294983,512,1.1107167516435896
134,1.7253717362880707,55.5,2.113489039836651e-05,24.25230860710144,512,1.1050943768754298
135,1.7181030929088592,55.56,2.0892961308540436e-05,24.341883897781372,512,1.0987552672016376
136,1.7149329483509064,55.84,2.0653801558105335e-05,24.32670569419861,512,1.0981901963146365
137,1.703579318523407,56.14,2.0417379446695335e-05,24.928141593933105,512,1.0876503106282682
138,1.711635410785675,55.81,2.018366363681565e-05,24.051796913146973,512,1.0900263202433684
139,1.7179742813110352,55.65,1.9952623149688837e-05,24.281205892562866,512,1.083920765288022
140,1.710154616832733,55.92,1.9724227361148578e-05,24.635064601898193,512,1.0722486632210868
141,1.7108129739761353,55.89,1.9498445997580493e-05,24.351566314697266,512,1.0738096456138455
142,1.7090269148349762,55.81,1.92752491319094e-05,95.62098121643066,512,1.0712105084438712
143,1.717759096622467,55.81,1.905460717963251e-05,24.227413177490234,512,1.0657391864426282
144,1.7074066996574402,56.11,1.8836490894898045e-05,24.391658782958984,512,1.0618042641756487
145,1.705448567867279,56.18,1.8620871366628715e-05,24.398719787597656,512,1.0557391077888256
146,1.7048411309719085,56.26,1.84077200146896e-05,24.07396697998047,512,1.0546907654830389
147,1.7053875982761384,56.16,1.8197008586099875e-05,24.3296537399292,512,1.0550295199666704
148,1.710571724176407,56.0,1.798870915128792e-05,24.327147245407104,512,1.0517685887764912
149,1.7086467504501344,56.03,1.7782794100389266e-05,24.313085556030273,512,1.0517364466676906
150,1.7167288839817048,56.13,1.7579236139586965e-05,24.399548053741455,512,1.0451001415447312
151,1.7084178626537323,56.13,1.7378008287493794e-05,24.25007724761963,512,1.0423115972353487
152,1.7084295094013213,56.07,1.717908387157592e-05,24.286413431167603,512,1.0377606025763921
153,1.7208212912082672,56.08,1.6982436524617483e-05,24.075071334838867,512,1.0435808781458407
154,1.7097567319869995,56.34,1.6788040181225642e-05,24.31974172592163,512,1.0304106285377426
155,1.7180196940898895,56.06,1.6595869074375646e-05,24.27323603630066,512,1.03321494922346
156,1.7208912551403046,56.19,1.640589773199543e-05,24.148436784744263,512,1.029083481856755
157,1.7176796317100524,56.22,1.621810097358934e-05,24.294982194900513,512,1.0196175946264852
158,1.7069922924041747,56.32,1.6032453906900454e-05,24.329848766326904,512,1.0185986215970955
159,1.7067009150981902,56.54,1.5848931924611175e-05,24.335092782974243,512,1.0173712111249262
160,1.7133124470710754,56.31,1.566751070108153e-05,24.04231071472168,512,1.012235895103338
161,1.7166064441204072,56.16,1.548816618912485e-05,24.357840061187744,512,1.0156855175689774
162,1.7218545794487,56.16,1.5310874616820337e-05,24.495163679122925,512,1.010773171575702
163,1.7176778674125672,56.28,1.5135612484362117e-05,24.030516147613525,512,1.006801788904229
164,1.713801497220993,56.41,1.496235656094437e-05,24.286155700683594,512,1.003236370427268
165,1.7113519728183746,56.71,1.479108388168211e-05,24.29442596435547,512,1.003256997283624
166,1.7107194006443023,56.7,1.4621771744567218e-05,24.04781174659729,512,1.0005889638346068
167,1.7154875934123992,56.21,1.445439770745931e-05,24.283540725708008,512,1.0061269773512471
168,1.721665346622467,56.44,1.4288939585111064e-05,24.305030584335327,512,0.9952975231774
169,1.7144402265548706,56.58,1.4125375446227579e-05,24.414958000183105,512,0.9965783765121382
170,1.700147408246994,56.56,1.3963683610559412e-05,24.16566228866577,512,0.9924675895243275
171,1.7180656790733337,56.3,1.3803842646028884e-05,24.329320907592773,512,0.9869959646341752
172,1.712552559375763,56.66,1.364583136588928e-05,24.315402269363403,512,0.9816828218041634
173,1.7206514537334443,56.49,1.348962882591657e-05,24.093493938446045,512,0.9794546712417992
174,1.7121215283870697,56.66,1.3335214321633274e-05,24.300148963928223,512,0.9856101566431473
175,1.7140608787536622,56.68,1.3182567385564105e-05,24.505269527435303,512,0.9788230408211144
176,1.7185646176338196,56.59,1.3031667784523028e-05,24.151662588119507,512,0.9710455694977118
177,1.7256056845188141,56.45,1.2882495516931374e-05,24.37029504776001,512,0.9730398095383936
178,1.7228033185005187,56.35,1.2735030810166651e-05,24.37625813484192,512,0.9690194330653366
179,1.717895942926407,56.54,1.2589254117941707e-05,24.105140686035156,512,0.970345523284406
180,1.7236981391906738,56.62,1.2445146117713886e-05,24.330072164535522,512,0.9681287924854123
181,1.7151789486408233,56.76,1.230268770812385e-05,24.315733909606934,512,0.964397729659567
182,1.714680564403534,56.64,1.2161860006463714e-05,24.343735694885254,512,0.9622469173402203
183,1.725176364183426,56.62,1.2022644346174162e-05,24.140549898147583,512,0.9572530747676382
184,1.713915354013443,56.94,1.1885022274370217e-05,24.373420238494873,512,0.9502124451861089
185,1.7199340224266053,56.74,1.1748975549395328e-05,24.293472051620483,512,0.9517710689379244
186,1.7186809539794923,56.63,1.161448613840346e-05,24.083929777145386,512,0.9500356389551746
187,1.7263042092323304,56.63,1.148153621496886e-05,24.5073025226593,512,0.9504063135507156
188,1.7168354034423827,56.7,1.1350108156723183e-05,94.5438756942749,512,0.9441460863668092
189,1.7158364593982696,56.77,1.1220184543019666e-05,24.218709707260132,512,0.9480471811732467
190,1.7201403200626373,56.67,1.1091748152624042e-05,24.058812379837036,512,0.942653760618093
191,1.7257006883621215,56.72,1.096478196143188e-05,24.336657285690308,512,0.9401264464368626
192,1.7220713198184967,56.73,1.0839269140212066e-05,24.478708744049072,512,0.9459396515573774
193,1.7313684105873108,56.41,1.0715193052376094e-05,24.16521978378296,512,0.9378356635570526
194,1.716177189350128,56.94,1.0592537251772919e-05,24.336636781692505,512,0.9327319574599363
195,1.7284203350543976,56.61,1.0471285480509026e-05,24.38534164428711,512,0.9349788621980317
196,1.7223252952098846,56.63,1.0351421666793468e-05,24.087029695510864,512,0.9372457770668731
197,1.7202732264995575,56.67,1.0232929922807572e-05,24.394700050354004,512,0.9303024946426859
198,1.7285675525665283,56.49,1.0115794542599015e-05,24.359229564666748,512,0.9337322973475164
199,1.7279919326305389,56.64,1.000000000000003e-05,24.783929109573364,512,0.9276770748654191
