epoch,compared_to,B-CKA,B-CKNNA,B-MutualNN,B-SVCCA,B-PWCCA,C-CKA,C-TSI,C-QSI
-1,199,0.1619696235773993,0.05323512953145386,0.05680000223219395,,,0.15645370914666007,0.5484389,0.5492753
0,199,0.2545374539274058,0.1026826399238312,0.1036600075662136,,,0.24714483291527464,0.5784972,0.5844466
1,199,0.35346068248828766,0.1578025637181181,0.1516500011086464,,,0.34281814615323475,0.6067859,0.6149095
2,199,0.42098175071752886,0.1959040703559543,0.1861900046467781,,,0.40950386312182324,0.6272455,0.6349669
3,199,0.4658348658347503,0.22651246625732718,0.2147499993443489,,,0.4543487428520381,0.6415127,0.6489352
4,199,0.49148901240365256,0.2536167647859605,0.23478999584913254,,,0.47979319363123674,0.6490893,0.6561622
5,199,0.5184003426405981,0.27166565833164347,0.2523400023579597,,,0.5068637802118084,0.6589561,0.6662383
6,199,0.5382622393018144,0.29271892899060653,0.2687700092792511,,,0.5267454662149953,0.6660987,0.6729985
7,199,0.5551134672544772,0.30698157513950625,0.2817899942398071,,,0.543439709590373,0.6717138,0.6781776
8,199,0.5710329760520777,0.32136218565758756,0.29268001616001127,,,0.5596204950517384,0.6781194,0.6839217
9,199,0.5877693392033712,0.3338880324152041,0.3047500103712082,,,0.5765407505031398,0.68393,0.6897543
10,199,0.599394555812857,0.3517628458434211,0.318200010061264,,,0.5878582561327056,0.6882392,0.6945732
11,199,0.6106711149728226,0.3590419530008042,0.3253999978303909,,,0.5993777182325069,0.6929506,0.699129
12,199,0.623556348450627,0.36974042404971225,0.33502000868320464,,,0.6122901667446002,0.6974221,0.7030192
13,199,0.6329060478034287,0.38264621037205215,0.34496999680995943,,,0.6215070364153619,0.701137,0.706861
14,199,0.6426641592951438,0.38932505087009023,0.353179994225502,,,0.6313224947195979,0.7057771,0.7120479
15,199,0.6546466720647379,0.3976412695791799,0.36225001215934755,,,0.6436899461100464,0.7100026,0.7150637
16,199,0.6644015333072915,0.40981007005423165,0.3695300042629242,,,0.6534621577167106,0.7150098,0.7214124
17,199,0.6688239568015842,0.4167552585168198,0.3751199960708618,,,0.657795233828146,0.7165618,0.7223582
18,199,0.6792912506319737,0.42293354719447346,0.38209000825881956,,,0.6684023696701824,0.719692,0.7242587
19,199,0.6907710669134218,0.4344216171442187,0.3922299981117249,,,0.6799121091798135,0.7253868,0.7305442
20,199,0.6973728677899451,0.4418973249015886,0.39912000596523284,,,0.6867219235608429,0.7288697,0.7347157
21,199,0.7010486274621621,0.44749177365130455,0.4025600105524063,,,0.6908041872547895,0.7300727,0.7350432
22,199,0.7074972255456511,0.45193630620604386,0.4088100016117096,,,0.6973198299511922,0.7334328,0.7386764
23,199,0.7143859875898949,0.46146473556787687,0.4158699929714203,,,0.7041704067042794,0.736521,0.7416554
24,199,0.721888217673431,0.4709791369010077,0.42222999930381777,,,0.7117111746691159,0.7403032,0.7455402
25,199,0.7305855423062496,0.4757440310561404,0.43006000816822054,,,0.7206996341907722,0.7431372,0.7472292
26,199,0.7366508029197598,0.4845257136320919,0.4375900000333786,,,0.7268241427143158,0.7469997,0.7518374
27,199,0.742583414552619,0.49488297724968955,0.4437900185585022,,,0.7326695983889454,0.7497259,0.7545711
28,199,0.7472612594152854,0.49790493962668964,0.4464800089597702,,,0.7377021856981054,0.75235,0.7571318
29,199,0.7512593731526277,0.5015570962358008,0.45233001112937926,,,0.7418374349902638,0.7542893,0.7591101
30,199,0.754498503448751,0.5088987879674651,0.4576200008392334,,,0.7450911092282573,0.7560667,0.7605725
31,199,0.7620919253669427,0.517339311016047,0.4639499932527542,,,0.7528368517007666,0.7596682,0.7639827
32,199,0.7674507951903329,0.5220004314157054,0.4693999975919724,,,0.7583569929121547,0.7621855,0.7664807
33,199,0.7714142731034248,0.5265585432367366,0.47375000417232516,,,0.762271796731411,0.7643306,0.7685687
34,199,0.7794340780565057,0.5326394234299319,0.4804099977016449,,,0.7705944811644756,0.7691333,0.7734209
35,199,0.7843328002845895,0.5401913677557136,0.48749000430107114,,,0.7754775179683823,0.7710162,0.7753225
36,199,0.7861265555220588,0.5448633132834309,0.4903399974107742,,,0.7775267231160173,0.7723543,0.7764319
37,199,0.7922287420602933,0.5510635429912046,0.4950500100851059,,,0.7835988672275236,0.7749044,0.7784575
38,199,0.7970565471754425,0.5566429307383485,0.5014900028705597,,,0.7887312503756341,0.7779419,0.7818466
39,199,0.8009604378455812,0.562700123818977,0.5073100090026855,,,0.7927270989006797,0.7796451,0.7830686
40,199,0.8063375893702738,0.5656379316434688,0.5104900062084198,,,0.798257524766992,0.7829958,0.786466
41,199,0.8121242337789507,0.5729279978127362,0.5170500099658966,,,0.804166706142496,0.7863594,0.7901367
42,199,0.8143839168898033,0.5764921307602824,0.5212700068950653,,,0.8065528424188819,0.7875473,0.7909861
43,199,0.8177704596952153,0.5823881046631374,0.5257199943065644,,,0.8101251643733125,0.7900997,0.7940421
44,199,0.8255310872354704,0.5885529652859164,0.5329000115394592,,,0.8179287198560593,0.7940087,0.797238
45,199,0.8271438489177309,0.595412563559945,0.5377800107002259,,,0.8196284923636352,0.7957201,0.7994914
46,199,0.8294069934651228,0.5968561994793817,0.5406300008296967,,,0.8220488901576545,0.7972561,0.801251
47,199,0.8366390501359294,0.6042902293122101,0.5483999907970428,,,0.8295418952192251,0.8014304,0.8050397
48,199,0.8401579032742686,0.6077882988331303,0.5535000026226043,,,0.8331537473570708,0.8031211,0.8065373
49,199,0.8442263812635344,0.6124625459569948,0.5570899903774261,,,0.8373301859164531,0.8061635,0.8096356
50,199,0.8498796550191254,0.6194008223692358,0.5639400124549866,,,0.8431458585729568,0.8099589,0.8136874
51,199,0.852818201767772,0.624357641592928,0.5686100065708161,,,0.8462275295051895,0.8112071,0.8145775
52,199,0.8542326627605025,0.6270607578910001,0.5723800122737884,,,0.8478341136963446,0.8127639,0.8161517
53,199,0.8594132425953637,0.6358197348038187,0.5793999969959259,,,0.8530848824011615,0.8157207,0.818209
54,199,0.8615839351781144,0.6378348218082878,0.5831399917602539,,,0.8553846931739508,0.8179219,0.8213496
55,199,0.8640382185936435,0.6420127816939537,0.585510003566742,,,0.8578745940580514,0.8189477,0.8217801
56,199,0.8672863396435829,0.6461910777174991,0.5892800033092499,,,0.8611530755786144,0.8206129,0.8233133
57,199,0.8723385069960056,0.6503070259867998,0.5963399767875671,,,0.8665800818304741,0.8246388,0.8273319
58,199,0.8763754844502756,0.6550242972417653,0.6013999938964844,,,0.870736271707449,0.8272854,0.830324
59,199,0.8787596099895746,0.6621371482313452,0.6064899981021881,,,0.8731309368548933,0.8290802,0.8315935
60,199,0.8827471409517005,0.6658864671773268,0.6118900060653687,,,0.8772733615691836,0.8318028,0.8346345
61,199,0.884402587026748,0.6713631046541467,0.6163500249385834,,,0.8790312056031485,0.8333118,0.8361356
62,199,0.8885548021949627,0.6777200160608376,0.6228399932384491,,,0.8832541175754163,0.835901,0.8386922
63,199,0.8901573864061654,0.6788779752766034,0.6243599951267242,,,0.8848260296140475,0.8367678,0.8389496
64,199,0.8931680357000594,0.6866027364302267,0.6297100126743317,,,0.8881034107343221,0.839406,0.8420814
