epoch,val_loss,val_acc,lr,epoch_time,latent_shape,train_loss
-1,2.4497822642326357,11.0,0.0001,8.973693609237671,512,
0,1.5876144468784332,43.48,9.885530946569389e-05,26.356351375579834,512,1.910112435720405
1,1.3835322976112365,49.91,9.772372209558107e-05,23.762841939926147,512,1.5628823224379091
2,1.3040069341659546,52.69,9.660508789898133e-05,24.04762864112854,512,1.4268038017409188
3,1.242670077085495,55.59,9.54992586021436e-05,24.101243257522583,512,1.3521023648125785
4,1.1872605621814727,57.91,9.440608762859233e-05,24.01919174194336,512,1.3052907646918783
5,1.1422583341598511,59.81,9.33254300796991e-05,23.787315130233765,512,1.2673191829603545
6,1.1376613080501556,59.61,9.225714271547631e-05,24.05494475364685,512,1.2314304928390347
7,1.1114807844161987,60.52,9.120108393559098e-05,24.090942859649658,512,1.2028162296937437
8,1.1562272012233734,60.23,9.01571137605957e-05,23.800899028778076,512,1.1687070046152388
9,1.0352232307195663,63.43,8.912509381337456e-05,24.08786129951477,512,1.152347271539727
10,1.0429844439029694,63.56,8.810488730080142e-05,24.015029907226562,512,1.1272642235366666
11,1.0219111293554306,64.32,8.709635899560807e-05,24.038702249526978,512,1.109218851035955
12,1.009246614575386,64.98,8.609937521846007e-05,23.87715458869934,512,1.093418723466445
13,1.0056242972612381,65.02,8.511380382023765e-05,24.06804871559143,512,1.0707932960013955
14,0.9841671913862229,65.36,8.413951416451952e-05,24.066938638687134,512,1.0611724105416511
15,1.0026429504156114,65.35,8.31763771102671e-05,23.78663158416748,512,1.0362370439938136
16,0.96659135222435,66.83,8.222426499470712e-05,24.022493362426758,512,1.0210758605781867
17,0.9591351002454758,67.07,8.128305161640993e-05,24.05412530899048,512,1.0107797183552567
18,0.9271369755268097,67.78,8.035261221856174e-05,24.057212829589844,512,0.9976305657503556
19,0.9296309351921082,67.7,7.943282347242817e-05,23.82310938835144,512,0.9867919519239542
20,0.8975495815277099,68.72,7.85235634610072e-05,24.202109575271606,512,0.9721245905574487
21,0.9089549720287323,68.15,7.762471166286919e-05,24.154460430145264,512,0.9553943404129573
22,0.8892080217599869,69.24,7.673614893618191e-05,23.94580054283142,512,0.9451288854589268
23,0.87680883705616,69.59,7.58577575029184e-05,24.117143154144287,512,0.930007589106657
24,0.8775070518255234,69.63,7.49894209332456e-05,24.073423624038696,512,0.9189420354609587
25,0.8805143177509308,69.32,7.413102413009176e-05,23.828821420669556,512,0.9107728910689451
26,0.856058531999588,70.11,7.328245331389042e-05,24.1367609500885,512,0.8992890332426343
27,0.872104388475418,69.65,7.244359600749902e-05,24.086334705352783,512,0.8960528580509887
28,0.8862817913293839,69.65,7.161434102129022e-05,24.09334087371826,512,0.8813799181763007
29,0.8626235842704773,70.21,7.079457843841381e-05,23.92182683944702,512,0.8736436354870699
30,0.844013586640358,70.61,6.998419960022738e-05,24.13334584236145,512,0.8628264288513028
31,0.8289267987012863,71.66,6.918309709189368e-05,24.055291891098022,512,0.8610884255292465
32,0.8354238748550415,71.28,6.839116472814297e-05,24.05586886405945,512,0.8544181773857195
33,0.8492686063051224,71.23,6.760829753919822e-05,23.881128787994385,512,0.8460670514982573
34,0.8270797103643417,70.89,6.68343917568615e-05,24.084000825881958,512,0.8337950402376603
35,0.821730637550354,71.95,6.606934480075965e-05,24.06881093978882,512,0.8323740180657835
36,0.8322029352188111,71.54,6.531305526474728e-05,23.8011736869812,512,0.818222281884174
37,0.8324377924203873,71.06,6.45654229034656e-05,24.17916512489319,512,0.8168884090014866
38,0.8044919371604919,72.72,6.382634861905491e-05,24.158093214035034,512,0.8090075789665689
39,0.7950050234794617,73.14,6.309573444801937e-05,24.09318232536316,512,0.7938404137990913
40,0.8196957498788834,72.3,6.237348354824197e-05,23.821500301361084,512,0.79618544906986
41,0.7873995959758758,72.98,6.165950018614826e-05,24.089895486831665,512,0.7833083095599194
42,0.7998834371566772,72.82,6.0953689724016965e-05,24.100514888763428,512,0.7773886529766784
43,0.7856270968914032,73.27,6.0255958607435826e-05,23.912110567092896,512,0.7733197923825712
44,0.7758164495229721,73.83,5.9566214352901096e-05,24.182263135910034,512,0.7656464132727409
45,0.7850185543298721,73.68,5.888436553555895e-05,24.092132806777954,512,0.7605019935539791
46,0.7615778356790542,74.02,5.8210321777087194e-05,24.122743368148804,512,0.7580052334435132
47,0.7584773242473603,74.41,5.7543993733715745e-05,23.921539783477783,512,0.7483130693435669
48,0.7610957235097885,74.26,5.68852930843842e-05,24.159600019454956,512,0.7363618873820013
49,0.7920556634664535,73.38,5.623413251903496e-05,24.089162349700928,512,0.7331120006892146
50,0.7670955389738083,74.08,5.5590425727040414e-05,24.11868190765381,512,0.7374941353895226
51,0.7444128721952439,74.62,5.495408738576251e-05,23.923970699310303,512,0.7291532767062284
52,0.7797310680150986,74.06,5.432503314924337e-05,24.17145323753357,512,0.7177495500262903
53,0.7507222622632981,74.74,5.3703179637025325e-05,24.079735040664673,512,0.7178051416971245
54,0.7359338402748108,75.41,5.3088444423098885e-05,23.847094535827637,512,0.7113171256318385
55,0.7492008090019227,75.05,5.248074602497731e-05,24.057710886001587,512,0.7062345013326529
