epoch,compared_to,B-CKA,B-CKNNA,B-MutualNN,B-SVCCA,B-PWCCA,C-CKA,C-TSI,C-QSI
-1,199,0.29841176003024944,0.053600056336537825,0.06311000064015389,,,0.29568416200926717,0.5890636,0.587464
0,199,0.5386200308762181,0.10998951691421859,0.1244400054216385,,,0.5365025107386621,0.6675945,0.6752859
1,199,0.622680329920915,0.1356680405916441,0.15109000653028487,,,0.6200905472987384,0.6991301,0.7075347
2,199,0.6608120360155798,0.15443866559441716,0.17043000161647798,,,0.6580536515741484,0.7154897,0.7257682
3,199,0.6854148868454446,0.1685449521948452,0.1826799988746643,,,0.6829112081997651,0.725287,0.7358317
4,199,0.6990708340083721,0.18265306314492602,0.19528000354766845,,,0.6965644483468593,0.7315373,0.7414217
5,199,0.7131803055873714,0.19264403175995579,0.20704000443220139,,,0.7106461666430154,0.7367352,0.7461656
6,199,0.7196537211280429,0.19866946631251375,0.21505999565124512,,,0.7171138788912634,0.7389252,0.7483199
7,199,0.7264225640121744,0.2117933643356885,0.22300000339746476,,,0.7236559009055765,0.7405955,0.7471664
8,199,0.7385433733761524,0.22448093740616776,0.23302000761032104,,,0.7358157701558409,0.7448397,0.7521661
9,199,0.7482518226104433,0.2337341940636411,0.24599000364542006,,,0.7456110919886005,0.750715,0.759254
10,199,0.7565850728615446,0.24415731860809914,0.25339000672101974,,,0.7540472532465443,0.7536204,0.7615758
11,199,0.7659728826354931,0.25448487106238477,0.26199000179767606,,,0.7635705162980579,0.757762,0.7653864
12,199,0.7745144567035185,0.2624009743899846,0.27151000797748565,,,0.7719862686864241,0.7620572,0.7693131
13,199,0.7791438360758887,0.26940220154688366,0.27634001076221465,,,0.7767505940715583,0.7644414,0.7722222
14,199,0.7805418458284266,0.2799019729555197,0.2888600081205368,,,0.777650857113375,0.7658943,0.7733991
15,199,0.7971901777371851,0.2895352155496212,0.29877000451087954,,,0.7947270654457168,0.7730097,0.7794356
16,199,0.7997209177438552,0.30063432404320567,0.3070900082588196,,,0.7973293444327734,0.7762734,0.7847362
17,199,0.8037938163652493,0.31126906664951465,0.31519000232219696,,,0.8011534671940991,0.7783402,0.7856096
18,199,0.8126601486289207,0.31776170490855543,0.32383000254631045,,,0.8101355951705661,0.7829575,0.7901835
19,199,0.818243905203128,0.3268163979040097,0.3344400018453598,,,0.8158760719731527,0.7864344,0.7946686
20,199,0.8240010713991994,0.33451272079912214,0.3394200146198273,,,0.8215562276628731,0.7897571,0.7969629
21,199,0.8269674447877596,0.3414547565772567,0.3481400102376938,,,0.8246815052411007,0.7918955,0.8001033
22,199,0.831950676783119,0.34895496729980346,0.35251001715660096,,,0.8296242407529151,0.7948511,0.802834
23,199,0.8359316101998443,0.3570939810757432,0.36194000244140623,,,0.8337350527593569,0.7974209,0.8054877
24,199,0.8388937506987169,0.36640261813527586,0.36811002492904665,,,0.8365318045623813,0.7986434,0.8054816
