epoch,val_loss,val_acc,lr,epoch_time,latent_shape,train_loss
123,1.7022908687591554,56.09,2.3988329190194955e-05,23.94164538383484,512,1.1471651093083985
124,1.7086825966835022,55.97,2.37137370566166e-05,24.307263135910034,512,1.1468158206161188
125,1.7083454787731172,56.09,2.344228815319927e-05,24.240582942962646,512,1.131983572123002
126,1.70064435005188,55.85,2.3173946499684835e-05,24.26450204849243,512,1.1370582531909554
127,1.714883840084076,55.59,2.290867652767778e-05,23.926447868347168,512,1.1291108964657297
128,1.7015982627868653,56.19,2.2646443075930644e-05,24.183846950531006,512,1.1253585036920042
129,1.705314999818802,56.17,2.2387211385683444e-05,24.226862907409668,512,1.1206440499850683
130,1.6954462647438049,56.18,2.2130947096056423e-05,24.270973205566406,512,1.1170794386036542
131,1.718448519706726,55.84,2.187761623949557e-05,24.01627516746521,512,1.1124794020944713
132,1.7056784629821777,56.38,2.1627185237270247e-05,24.20423460006714,512,1.1172074468768374
133,1.7099519908428191,55.69,2.1379620895022364e-05,24.25168776512146,512,1.1045917582755187
134,1.705916804075241,56.25,2.113489039836651e-05,23.951133966445923,512,1.1000927668444964
135,1.7078245639801026,56.25,2.0892961308540436e-05,24.203880786895752,512,1.1045780248787938
136,1.704223883152008,55.97,2.0653801558105335e-05,24.158300399780273,512,1.092926757676261
137,1.7065101265907288,56.25,2.0417379446695335e-05,24.26419734954834,512,1.0903664182643502
138,1.708921092748642,56.38,2.018366363681565e-05,24.015149354934692,512,1.0894238012177604
139,1.7020236790180205,56.44,1.9952623149688837e-05,24.139376401901245,512,1.0879805763157047
140,1.7048027455806731,56.51,1.9724227361148578e-05,24.22466731071472,512,1.0799345666048479
141,1.708516639471054,56.39,1.9498445997580493e-05,24.259563446044922,512,1.078026427298176
142,1.7122062027454377,56.21,1.92752491319094e-05,24.019153594970703,512,1.0735431629784253
143,1.7075819194316864,56.22,1.905460717963251e-05,24.253294706344604,512,1.0669634056334594
144,1.7125372409820556,56.42,1.8836490894898045e-05,24.28677535057068,512,1.0701813983673951
145,1.6993295431137085,56.64,1.8620871366628715e-05,24.045078992843628,512,1.0667623421367334
146,1.701673001050949,56.28,1.84077200146896e-05,24.238934993743896,512,1.056501382467698
147,1.6936119854450227,56.72,1.8197008586099875e-05,24.19896364212036,512,1.055779568394836
148,1.7010564863681794,56.42,1.798870915128792e-05,24.13584303855896,512,1.0578984022140503
149,1.7133325636386871,56.48,1.7782794100389266e-05,24.005082368850708,512,1.0510988119913607
150,1.6979203283786775,56.46,1.7579236139586965e-05,24.317079305648804,512,1.0426450304839077
151,1.7003709852695466,56.55,1.7378008287493794e-05,24.29189944267273,512,1.0426040991228454
152,1.698728483915329,56.9,1.717908387157592e-05,24.228666305541992,512,1.0396796762943268
153,1.696298211812973,56.73,1.6982436524617483e-05,23.975501775741577,512,1.0430515493665422
154,1.7089315056800842,56.63,1.6788040181225642e-05,24.1585955619812,512,1.0289649446399844
155,1.7061851978302003,56.61,1.6595869074375646e-05,24.27658438682556,512,1.0342666464192527
156,1.706110233068466,56.58,1.640589773199543e-05,24.16060519218445,512,1.0285876356825536
157,1.703039413690567,56.73,1.621810097358934e-05,23.969770193099976,512,1.0310875767347765
158,1.7134474396705628,56.31,1.6032453906900454e-05,24.257144689559937,512,1.027406668784667
159,1.7036837816238404,56.46,1.5848931924611175e-05,24.238112926483154,512,1.0195977000557646
160,1.7017459869384766,56.69,1.566751070108153e-05,24.22995948791504,512,1.0191557626334988
161,1.7202235639095307,56.49,1.548816618912485e-05,23.97056531906128,512,1.0067813584999161
162,1.705236029624939,56.87,1.5310874616820337e-05,24.247368574142456,512,1.010119988602035
163,1.7135157942771913,56.89,1.5135612484362117e-05,24.27527165412903,512,1.007315727520962
164,1.7111080825328826,56.71,1.496235656094437e-05,23.9641056060791,512,1.0116119871334153
165,1.7103845953941346,56.95,1.479108388168211e-05,24.25685477256775,512,1.0066320531222286
166,1.708422601222992,56.64,1.4621771744567218e-05,24.224289417266846,512,1.000532251839735
167,1.7019810855388642,56.93,1.445439770745931e-05,24.204254150390625,512,0.9944150526912845
168,1.7080434441566468,56.87,1.4288939585111064e-05,24.006727695465088,512,0.9966441830810235
169,1.710708200931549,57.02,1.4125375446227579e-05,24.24457621574402,512,0.9919518925705735
170,1.7153738856315612,56.61,1.3963683610559412e-05,24.23043203353882,512,0.9918382374607787
171,1.705321043729782,57.12,1.3803842646028884e-05,24.005674839019775,512,0.9889519129480634
172,1.715077096223831,56.82,1.364583136588928e-05,24.27992343902588,512,0.9882875528870797
173,1.7189280152320863,56.56,1.348962882591657e-05,24.233606576919556,512,0.9797724740845817
174,1.7007639288902283,56.98,1.3335214321633274e-05,24.258432626724243,512,0.9814624993168578
175,1.703057599067688,57.02,1.3182567385564105e-05,24.07784390449524,512,0.9791772694003825
176,1.7114142656326294,56.9,1.3031667784523028e-05,24.597501039505005,512,0.967939704656601
177,1.7153282165527344,56.9,1.2882495516931374e-05,24.280519485473633,512,0.9755182272317459
178,1.7141600012779237,56.61,1.2735030810166651e-05,24.015546083450317,512,0.9706098321749239
179,1.7113628149032594,57.01,1.2589254117941707e-05,24.239638090133667,512,0.9776131778347249
180,1.7179262161254882,56.81,1.2445146117713886e-05,24.35942316055298,512,0.9745623578830641
181,1.7114085137844086,57.06,1.230268770812385e-05,24.202850818634033,512,0.9707683215335924
182,1.7079912900924683,57.08,1.2161860006463714e-05,24.007697105407715,512,0.9625767366010316
183,1.7004031181335448,57.24,1.2022644346174162e-05,24.226433992385864,512,0.9592189356988791
184,1.7002334892749786,57.14,1.1885022274370217e-05,24.23053002357483,512,0.9612584071499961
185,1.7016038060188294,57.39,1.1748975549395328e-05,24.00715708732605,512,0.9573895785273338
186,1.7189647436141968,56.72,1.161448613840346e-05,24.36906337738037,512,0.9516664573124477
187,1.708156555891037,57.18,1.148153621496886e-05,24.25516986846924,512,0.9490578655077486
188,1.7150825619697572,56.94,1.1350108156723183e-05,24.371444702148438,512,0.9504744927493893
189,1.709801834821701,57.05,1.1220184543019666e-05,24.497401237487793,512,0.9538894557223028
190,1.7079744696617127,57.13,1.1091748152624042e-05,24.27715301513672,512,0.951029930795942
191,1.7043814778327941,57.2,1.096478196143188e-05,24.2691490650177,512,0.945364667444813
192,1.7102042436599731,57.06,1.0839269140212066e-05,24.011374711990356,512,0.9464676726837548
193,1.7065546333789825,57.09,1.0715193052376094e-05,24.261157035827637,512,0.9413058934163074
194,1.7180112719535827,57.2,1.0592537251772919e-05,24.389958143234253,512,0.9426125969205584
195,1.7131504356861114,57.12,1.0471285480509026e-05,24.272510766983032,512,0.9371042871961788
196,1.7107211768627166,57.0,1.0351421666793468e-05,24.01822829246521,512,0.9391679496181254
197,1.7051112592220306,57.23,1.0232929922807572e-05,24.306050539016724,512,0.9348436557516759
198,1.7152909457683563,57.09,1.0115794542599015e-05,24.257590532302856,512,0.9336373082229069
199,1.7170763850212096,57.08,1.000000000000003e-05,23.956513166427612,512,0.9290742034814796
