epoch,compared_to,B-CKA,B-CKNNA,B-MutualNN,B-SVCCA,B-PWCCA,C-CKA,C-TSI,C-QSI
-1,199,0.1483873619049712,0.05190475324064746,0.05450000129640102,,,0.1425151543382692,0.545538,0.5473382
0,199,0.23379909465616372,0.09147894171258802,0.0939400039613247,,,0.22572627778656537,0.5710362,0.5768493
1,199,0.3362803970766406,0.15359961397448169,0.14837000221014024,,,0.3248302329946761,0.5997744,0.6073914
2,199,0.4053020891473732,0.1954810105354268,0.18395000398159028,,,0.39300460624546746,0.6204344,0.627623
3,199,0.4563268911686261,0.22715588759209404,0.21152999848127366,,,0.4442999687766605,0.6367074,0.6425936
4,199,0.48848065119700923,0.24837203591748042,0.23204000145196915,,,0.47658221827806724,0.6471437,0.6536265
5,199,0.5142660723906598,0.26799191850274484,0.24847000539302827,,,0.5024261399168312,0.6557675,0.6615079
6,199,0.533658573736292,0.28728159815200444,0.26369999945163725,,,0.5218301431673282,0.6624065,0.6678615
7,199,0.550347006569638,0.3023709470319406,0.2772600054740906,,,0.5388930668244943,0.6689074,0.6741948
8,199,0.5667250474295564,0.3188364275450405,0.2904400110244751,,,0.5550068382107023,0.6729769,0.677358
9,199,0.5794134252905102,0.33033156513092177,0.29987999200820925,,,0.5676468400627716,0.6793567,0.6847859
10,199,0.5927400536199949,0.34427061100826284,0.3109100043773651,,,0.5813849938261284,0.6833048,0.6877316
11,199,0.6021400456493602,0.35166509807668966,0.3192900031805038,,,0.5903247683277072,0.6873969,0.6925792
12,199,0.6186704899781555,0.36545782196131193,0.330159991979599,,,0.6072408727339141,0.6939547,0.6988695
13,199,0.6310001391907785,0.37783027954407344,0.3411200076341629,,,0.6194917568974738,0.6982194,0.7023698
14,199,0.6389066013723909,0.3870159408617233,0.34805000126361846,,,0.6273955268676934,0.700984,0.7049882
15,199,0.6495905681101684,0.3947583454290826,0.3557800054550171,,,0.6384744658792268,0.7061716,0.7099869
16,199,0.6547402055725122,0.40177277283470253,0.36140999794006345,,,0.6432760855852692,0.7075517,0.7107145
17,199,0.6643033272394631,0.4106624725518232,0.36828001141548156,,,0.6533521179502586,0.7131526,0.7175555
18,199,0.6730088015918998,0.4155613152238432,0.37553001046180723,,,0.6621236361931858,0.7166659,0.7210091
19,199,0.682223924038343,0.431247315602005,0.3866700083017349,,,0.6713104027981989,0.7201564,0.7241367
20,199,0.6893928887060705,0.43319247060961186,0.3916699945926666,,,0.6783411394530222,0.722202,0.7248585
21,199,0.700048874832249,0.4458914004823803,0.4013000190258026,,,0.6894778098679779,0.7283175,0.7326691
22,199,0.7037288754291042,0.4457658104837378,0.40144000947475433,,,0.6933917560877739,0.7302056,0.7338952
23,199,0.7092929253233482,0.4527294251219932,0.40782001316547395,,,0.6987374344828603,0.7322886,0.7359116
24,199,0.717652465091296,0.4627402837224758,0.4159300059080124,,,0.7072649154676639,0.7366062,0.7404887
25,199,0.7237555054477567,0.4707860035426693,0.4229900151491165,,,0.7136165290115465,0.7386692,0.7416557
26,199,0.7302057756974796,0.4761411588868757,0.4287099987268448,,,0.7200349099888937,0.7426322,0.7464983
27,199,0.7374565448394002,0.48510606754080765,0.43471000492572787,,,0.7276026293351939,0.7457748,0.7494241
28,199,0.7427801737640447,0.4883525934978182,0.43969001770019533,,,0.7329131483015775,0.748387,0.7518525
29,199,0.7498820979133543,0.4965436821013317,0.4464600086212158,,,0.7403344559555446,0.7519711,0.755385
30,199,0.7506449420232902,0.4984466152455619,0.44922000765800474,,,0.7411064404675995,0.7524597,0.7557188
31,199,0.7589902033009841,0.5065706156205253,0.45848000049591064,,,0.7496503375638622,0.756811,0.7601025
32,199,0.7654733923869139,0.5130812563391192,0.46534000933170316,,,0.7563799267785074,0.7599517,0.7631523
33,199,0.7692983451269397,0.5207340152747973,0.46917001008987425,,,0.7603549687641868,0.7623794,0.7652159
34,199,0.7745158202687896,0.5281343602087245,0.4754200130701065,,,0.7654249095638183,0.7647491,0.7678539
35,199,0.7831969785036512,0.5362423313534843,0.4839200139045715,,,0.7745048910674557,0.7688633,0.7715616
36,199,0.7890299268171972,0.5415725407265523,0.4882000058889389,,,0.7804482154046791,0.7712824,0.7729923
37,199,0.790236021691175,0.5455040748235118,0.49132001101970674,,,0.7814574472481369,0.7731822,0.7764011
38,199,0.7955843643808936,0.5492457635598007,0.49803002178668976,,,0.7875850008212419,0.7762375,0.7794618
39,199,0.8035410675118921,0.5612753074006753,0.506549996137619,,,0.7954033183146314,0.7804397,0.7833499
40,199,0.8050433612000981,0.5636646999293564,0.5102800011634827,,,0.7970165780851256,0.781758,0.7846449
41,199,0.8125319724201978,0.5701407100765219,0.5161700189113617,,,0.8046697755517515,0.7844092,0.7861917
42,199,0.8169971522748025,0.5760564105045105,0.523420000076294,,,0.8093226208598155,0.7886297,0.7918095
43,199,0.82294477080807,0.5820515523294059,0.5276000142097473,,,0.8155290841892416,0.7912608,0.7937952
44,199,0.8253897437544376,0.5867220894315559,0.5323400259017944,,,0.8180128087086962,0.7924675,0.7946087
45,199,0.8302522294382726,0.5937844672336308,0.5368499994277954,,,0.8231077176906675,0.7950743,0.7969089
46,199,0.8326526347275692,0.5949893912775444,0.5424199998378754,,,0.8255329173547999,0.7973613,0.799977
47,199,0.8363210446921574,0.6010908357913496,0.5467000246047974,,,0.8293824144349896,0.7995138,0.8020685
48,199,0.8395985629892649,0.6059566154352776,0.5511099874973298,,,0.8326585069326625,0.8014052,0.804145
49,199,0.8437759906516036,0.612389401937581,0.5573900163173675,,,0.8369143831362993,0.8038115,0.8061493
50,199,0.851019749907986,0.6162223529067206,0.5633100092411041,,,0.8445193151157663,0.8090883,0.8121079
51,199,0.8540786688128474,0.6230068615946049,0.5681999921798706,,,0.8475246637840177,0.8108405,0.8134922
52,199,0.8563150162021842,0.6279250113720856,0.5728600144386291,,,0.8499001785255903,0.8126436,0.8153177
53,199,0.8610711864196144,0.6346725896745942,0.5802699983119964,,,0.8549057635048356,0.8156459,0.8185538
54,199,0.8645088207860784,0.6400262170078542,0.5854400157928467,,,0.8584793778786263,0.8176679,0.8199167
55,199,0.8677925697954578,0.6425737205987266,0.588100016117096,,,0.8618002480474941,0.8200269,0.8223992
56,199,0.8700408812426753,0.6462268163945313,0.5920000016689301,,,0.8642405212862821,0.821443,0.8237174
57,199,0.8743852407443777,0.6542559591960383,0.5988900065422058,,,0.8687529026748275,0.8245067,0.8265673
58,199,0.8761446218127957,0.6546784497265291,0.6017800092697143,,,0.8704404386402941,0.8260953,0.8287786
59,199,0.8781703149429365,0.6627116238053884,0.6063800096511841,,,0.8725656658495946,0.8269678,0.828701
60,199,0.8830282295253085,0.6652910101312989,0.6121600091457366,,,0.8776010933961207,0.8306555,0.8328495
61,199,0.8858255241157718,0.6719043338224145,0.6174199879169464,,,0.8805237530277193,0.8331463,0.8354807
62,199,0.8884996103430902,0.6754917266379871,0.620689994096756,,,0.8833061700284309,0.8353036,0.8377527
63,199,0.8912760113115482,0.6794534116146417,0.6257199704647064,,,0.8861329196735145,0.8369807,0.8392097
64,199,0.8937745008601444,0.6857328048518938,0.6301700115203858,,,0.8888267137019866,0.8390167,0.8410826
65,199,0.8967268391067463,0.6886704423648313,0.6344399869441986,,,0.8918788224788298,0.8407025,0.8418864
66,199,0.9005610843147936,0.6942074643853693,0.6397799789905548,,,0.8958698574680963,0.8441882,0.846225
67,199,0.9021350180606491,0.6965084007329723,0.6439400017261505,,,0.8976700714443847,0.8465016,0.8491938
68,199,0.904930313758433,0.7023755029883652,0.6489500045776367,,,0.9004673747906832,0.8473587,0.8491416
69,199,0.9066297398322771,0.7037293519187113,0.6491600096225738,,,0.9021597458874396,0.8486185,0.8501152
70,199,0.9088363537789655,0.7093308626845627,0.6550399601459503,,,0.9044764370606168,0.8511038,0.8533151
71,199,0.9118716445843018,0.7128222239026407,0.6593400180339813,,,0.9076891499623377,0.8524573,0.8532289
72,199,0.9131494966711893,0.715887411652331,0.6625899970531464,,,0.9088877674003797,0.8543955,0.8563829
73,199,0.9143860523760262,0.7194408071406273,0.6637700080871582,,,0.910217609388838,0.8552091,0.8565857
74,199,0.9186002478108033,0.7241708492368102,0.6709499955177307,,,0.9146436696335455,0.8589503,0.860515
75,199,0.9197839933782745,0.7281165427188006,0.6735199868679047,,,0.9158905219580389,0.85982,0.8609765
