seed_final,seed_trajectory,epoch_trajectory,epoch_final,computation_time,B-CKA,B-CKNNA,B-MutualNN,B-SVCCA,B-PWCCA,C-CKA,C-TSI,C-QSI
0,1,86,199,182.892808675766,0.8952809778718078,0.4834468273845065,0.48117001056671144,,,0.8933503030495933,0.8386923,0.846449
0,1,87,199,180.16229438781738,0.8972253562306672,0.48704824376185146,0.4830899924039841,,,0.8953600609909131,0.8405049,0.8498692
0,1,88,199,181.95513224601746,0.8971090697480628,0.4916389848766821,0.4862200111150742,,,0.8951857776328296,0.8400892,0.8488274
0,1,89,199,180.79995131492615,0.896484312635734,0.4927742254011814,0.4851199984550476,,,0.8945656328699539,0.8394602,0.8481
0,1,90,199,180.92079830169678,0.8986801991740334,0.49108206523146675,0.4865599930286407,,,0.8968244809748395,0.8412022,0.8500142
0,1,91,199,182.40723276138306,0.8993641151134998,0.48977355694446995,0.48557000160217284,,,0.8975604702347459,0.8418461,0.8508411
0,1,92,199,180.38163113594055,0.897345629768733,0.4894092658549293,0.4845700114965439,,,0.8954646970279557,0.8401263,0.8489323
0,1,93,199,180.79064464569092,0.8985621466249656,0.4891453396871245,0.48568999469280244,,,0.8967396030536606,0.841752,0.850878
0,1,94,199,180.06434392929077,0.89992682734625,0.4940399757051077,0.489669993519783,,,0.8980841919094354,0.8420055,0.8510886
0,1,95,199,179.09004664421082,0.9007606347736994,0.4931358598859538,0.49079000055789945,,,0.8989067707372251,0.8427031,0.8516608
0,1,96,199,181.61940574645996,0.9005399792597715,0.4939429686283915,0.4907800078392029,,,0.8987039978925764,0.8425283,0.851862
0,1,97,199,178.79284834861755,0.8993564296840001,0.4925983022674802,0.48801999986171724,,,0.8975311940426827,0.8421118,0.8511864
0,1,98,199,180.6617112159729,0.8997648415708488,0.4936288971780483,0.4889600098133087,,,0.8978718068591883,0.8416166,0.850483
0,1,99,199,188.7887818813324,0.8986988193974106,0.4954958220885538,0.49110000133514403,,,0.8967808772352658,0.8418169,0.8502893
0,1,100,199,181.2741904258728,0.8997865740214236,0.49422404304932244,0.4905500054359436,,,0.8978793264738335,0.8417657,0.8501944
0,1,101,199,187.46709489822388,0.900753161536945,0.4954879241205907,0.49034999012947084,,,0.8988873700370074,0.8428414,0.8513073
0,1,102,199,183.51989769935608,0.9000161616169212,0.49467386901714583,0.49085999131202696,,,0.8981250441122451,0.8426142,0.8516886
0,1,103,199,182.34706282615662,0.9016942547291927,0.4953193111433064,0.4917100042104721,,,0.8998561269155105,0.843649,0.8521158
0,1,104,199,189.02992939949036,0.9017639581668643,0.4929632303744221,0.49259999990463255,,,0.8999765258536103,0.8437121,0.8525606
0,1,105,199,180.2484667301178,0.9029525850460504,0.4978542094769199,0.4950699985027313,,,0.9011769948249301,0.8444204,0.8537359
0,1,106,199,183.48116087913513,0.9014185941501713,0.4978825423532506,0.4942500084638596,,,0.8995546099375243,0.8432823,0.851879
0,1,107,199,180.87940621376038,0.9033296260867244,0.49991476148975805,0.49597999453544617,,,0.9015502894819339,0.8445105,0.8536281
0,1,108,199,182.1206500530243,0.9015899419922644,0.4995507314960517,0.4967700123786926,,,0.8997156283429947,0.8437154,0.8522863
0,1,109,199,189.287912607193,0.9030504490013385,0.500043632695603,0.4969500035047531,,,0.901233458005664,0.8442473,0.8526594
0,1,110,199,184.79481196403503,0.9030249251081758,0.500106508955076,0.497680002450943,,,0.9011833947332898,0.8445894,0.8535098
0,1,111,199,181.2374551296234,0.9035956329943513,0.500045850007019,0.49714999794960024,,,0.901793216727019,0.8453375,0.8542881
0,1,112,199,183.50994729995728,0.9035801818731007,0.49797579384414437,0.49679000973701476,,,0.9017781369789432,0.8451638,0.8542074
0,1,113,199,181.90975499153137,0.904318564839022,0.5001977155525175,0.4980700135231018,,,0.9025160190473254,0.8453509,0.8538913
0,1,114,199,191.81105136871338,0.9025588895578835,0.5002836446258325,0.4978200078010559,,,0.9007014292919348,0.8442818,0.8529531
0,1,115,199,183.0747673511505,0.9038130477157026,0.4989812089797258,0.4984200030565262,,,0.9019807464515407,0.845549,0.854046
0,1,116,199,183.8955841064453,0.9041161613553431,0.5015833096517706,0.4987599939107895,,,0.9023215393253259,0.845727,0.8547033
0,1,117,199,180.5095088481903,0.9035735936551372,0.5013976078381245,0.49840001165866854,,,0.9017555269707829,0.8448261,0.8535859
0,1,118,199,177.47352981567383,0.905526314765256,0.5044543538537112,0.5010999947786331,,,0.9037377807548876,0.8466105,0.8553777
0,1,119,199,180.58963012695312,0.9057583220030738,0.5023115599108758,0.501889991760254,,,0.9039911003307347,0.8466943,0.855686
0,1,120,199,182.00479316711426,0.9052495727946376,0.5051530789729186,0.5019299954175949,,,0.9034536120094229,0.8463792,0.8548046
0,1,121,199,191.33612418174744,0.9049994467926024,0.504696685232811,0.5008200109004974,,,0.9031969395167915,0.8458278,0.8546492
0,1,122,199,189.79411435127258,0.9060724749098916,0.5041202713028461,0.5020999997854233,,,0.9042838190566109,0.8469957,0.8557819
0,1,123,199,183.01465725898743,0.9056740792062538,0.5042174656700439,0.501720005273819,,,0.9038818815668643,0.8468146,0.8554541
0,1,124,199,188.9389841556549,0.9049022168459386,0.5023864348009023,0.49934000670909884,,,0.9031115944874856,0.845939,0.8542981
0,1,125,199,181.15191173553467,0.9062593398258258,0.5031616352058053,0.5022000163793564,,,0.9045329082098542,0.8476209,0.8563735
0,1,126,199,182.5703568458557,0.9051021216940656,0.5055924395667559,0.5019399940967559,,,0.9032720838652684,0.8463365,0.8550286
0,1,127,199,181.58298754692078,0.9063914741764119,0.5045639857999118,0.5017900139093399,,,0.9046511234069392,0.8473528,0.8564078
0,1,128,199,179.87553715705872,0.9053956460178698,0.5042364094437067,0.5010299891233444,,,0.903616435538137,0.8469918,0.8560644
0,1,129,199,189.10955381393433,0.9052564532919358,0.5039123119507994,0.5010000050067902,,,0.9034332811599408,0.8467265,0.8557201
0,1,130,199,181.2061858177185,0.9065840862458441,0.5070464086867716,0.5047500014305115,,,0.9048040012958157,0.8479567,0.8571871
0,1,131,199,181.0976574420929,0.905329189816284,0.5060129044086134,0.5027800023555755,,,0.9035098239888425,0.8466823,0.855766
0,1,132,199,182.72458171844482,0.9055513471054019,0.5053018033347257,0.5025099992752076,,,0.9037395481406776,0.8466027,0.8554814
0,1,133,199,182.64608001708984,0.9055548823573263,0.5078402985354036,0.5047400027513504,,,0.9037264253795567,0.8466191,0.8554568
0,1,134,199,188.46493315696716,0.906100691721089,0.5069773101422379,0.5040100038051605,,,0.9043190444812341,0.8476646,0.8564376
0,1,135,199,183.60078024864197,0.904944451067325,0.5075401311717528,0.5051200032234192,,,0.9030880123970586,0.8465734,0.8550743
0,1,136,199,180.29581093788147,0.9058841897610016,0.5073125859368799,0.5042099893093109,,,0.9040905848776541,0.8473193,0.8563566
0,1,137,199,180.65239095687866,0.9069725994221335,0.5089418910179172,0.5061799943447113,,,0.905190634837177,0.8480272,0.8568581
0,1,138,199,180.95239424705505,0.9057918381711151,0.5081285700901451,0.5063800007104874,,,0.9039906741377542,0.8475063,0.8562754
0,1,139,199,188.09015464782715,0.9068789554880716,0.5095781038787921,0.5066399931907654,,,0.9051162208966876,0.8477738,0.8567638
0,1,140,199,183.74232125282288,0.9064865466579409,0.5091468947795392,0.5075599879026413,,,0.9046762492789042,0.8472165,0.8563455
0,1,141,199,180.39853262901306,0.9068662749372743,0.5085440547894164,0.506140011548996,,,0.905086100616304,0.8476374,0.8566691
0,1,142,199,181.18986773490906,0.9063542443611305,0.5105471649312741,0.5072400063276291,,,0.9045422869965528,0.847357,0.8561005
0,1,143,199,189.10531854629517,0.9068477968673576,0.5095215725493214,0.5073900043964386,,,0.9050622577528509,0.8478681,0.8568828
0,1,144,199,190.95121097564697,0.9073543334555492,0.5092405207465484,0.5084099978208542,,,0.9055647533978469,0.8477755,0.8562964
0,1,145,199,182.15027356147766,0.9064932163306061,0.5096954089661235,0.5073500126600266,,,0.9046684809224418,0.8477373,0.8564298
0,1,146,199,181.537006855011,0.9064297001929871,0.5108932422203198,0.506290003657341,,,0.9046100811921434,0.8468668,0.8555769
0,1,147,199,180.72701978683472,0.9072049109589141,0.5108452312363718,0.5083699971437454,,,0.9054121442137708,0.8472394,0.8557982
0,1,148,199,181.53876185417175,0.9071546013833245,0.5096549315322985,0.5074499994516373,,,0.9053523828578042,0.8478457,0.8568777
0,1,149,199,182.63289880752563,0.9074146998441748,0.507884844649898,0.5076299905776978,,,0.905636035721325,0.847912,0.856884
0,1,150,199,181.0801784992218,0.9073932903830672,0.5079021547120921,0.5074000090360642,,,0.9056180195320882,0.847511,0.8563059
0,1,151,199,187.44904279708862,0.9075802125952006,0.5091236716190057,0.5064599961042404,,,0.9058026069153317,0.8480557,0.8567511
0,1,152,199,180.61414527893066,0.9073800628079715,0.5084057982642637,0.5069000154733658,,,0.9056106778666969,0.8478313,0.856858
0,1,153,199,181.32320952415466,0.9073459939417965,0.5095136941402518,0.5074099957942962,,,0.9055513338506589,0.8481915,0.8572064
0,1,154,199,180.76503539085388,0.9070022039657498,0.5087054110190378,0.5057699918746948,,,0.9052109995117008,0.8477974,0.8567334
0,1,155,199,181.65443301200867,0.9068167003573139,0.5102386078057191,0.5067499995231628,,,0.9049869428171056,0.8476597,0.8566932
0,1,156,199,182.67791390419006,0.9070865811886669,0.5101949276155657,0.5077100098133087,,,0.9052952016344743,0.8476468,0.8567142
0,1,157,199,180.73411631584167,0.9072424638674009,0.5086478080416588,0.5061900049448014,,,0.9054622514757875,0.8479058,0.8569681
0,1,158,199,181.73775458335876,0.9072958346752081,0.5094165002766164,0.5068599939346313,,,0.9054959936835426,0.8481182,0.8569145
0,1,159,199,184.06393098831177,0.9071476732813538,0.5088589894563966,0.5067900061607361,,,0.9053556715463288,0.847533,0.8566039
0,1,160,199,182.36973118782043,0.907044890552319,0.5093973618872853,0.5067500054836274,,,0.9052713446285429,0.8474409,0.8567267
0,1,161,199,181.68831968307495,0.9076619441739135,0.5095498018784564,0.5056899845600128,,,0.90589020547143,0.8477828,0.8566525
0,1,162,199,182.2123692035675,0.9070744238212519,0.5103808226685709,0.507750004529953,,,0.9052708757604284,0.8479145,0.8570569
0,1,163,199,182.11095929145813,0.9076602135690621,0.5106088907065467,0.5075400054454804,,,0.9058879117722813,0.8481908,0.8570547
0,1,164,199,189.99783611297607,0.9076754585822563,0.5091670712908956,0.5071600019931793,,,0.9059047296281284,0.8482539,0.8571417
0,1,165,199,182.3669307231903,0.907086634030424,0.5112433180707633,0.5074100136756897,,,0.9052769401542761,0.8475713,0.8566263
0,1,166,199,182.5307641029358,0.9080551318657382,0.5104204085396198,0.508430004119873,,,0.9062689497553482,0.8485557,0.8575893
0,1,167,199,181.17362546920776,0.9071749588642499,0.5105478833092739,0.5081700116395951,,,0.9053746257841104,0.8479971,0.8567724
0,1,168,199,184.06742572784424,0.9075421312702169,0.5114997365291091,0.5082100063562394,,,0.9057455414760566,0.848343,0.8573732
0,1,169,199,183.95695567131042,0.9066773872090943,0.5096735361106783,0.5068600058555603,,,0.904853305294911,0.8471096,0.8560954
0,1,170,199,183.6519796848297,0.908472584146292,0.5130344407832483,0.5085400015115737,,,0.9067148911335363,0.8487615,0.8577805
0,1,171,199,182.49754333496094,0.9081299001152381,0.5108195389085378,0.5087399929761887,,,0.9063461823587676,0.8483536,0.8571406
0,1,172,199,183.90793919563293,0.9082936835561073,0.5128071652017394,0.5101399958133698,,,0.9065182510509594,0.8482667,0.8569512
0,1,173,199,178.44659566879272,0.9080786736367598,0.5123114818131498,0.5092499911785126,,,0.906305668943632,0.8482365,0.8569121
0,1,174,199,183.255362033844,0.9076503717341338,0.5126494070911176,0.5095099836587906,,,0.9058536071759925,0.8479449,0.8567131
0,1,175,199,181.6687307357788,0.9084576150850653,0.5126045717873529,0.5096500158309937,,,0.906688408043497,0.8487542,0.8576775
0,1,176,199,183.24285054206848,0.9080414835644464,0.5109747881434102,0.5085699826478958,,,0.9062512645385752,0.8483108,0.8572767
0,1,177,199,181.29175209999084,0.908862861927933,0.5125584666527674,0.509929996728897,,,0.9071148548625956,0.8488119,0.8576959
0,1,178,199,183.6888825893402,0.9085203198903061,0.5119488664376927,0.5090000182390213,,,0.9067436664314263,0.8485021,0.8573488
0,1,179,199,178.92492985725403,0.9077655628471499,0.5120028236068557,0.5091500043869018,,,0.9059719021118534,0.8483231,0.8573863
0,1,180,199,180.25933361053467,0.9081799288708394,0.5117796405934192,0.5093900024890899,,,0.9063966991971363,0.8481942,0.85727
0,1,181,199,183.7541811466217,0.907934640427133,0.5128528765776054,0.5095000177621841,,,0.9061372359052785,0.8482074,0.8571575
0,1,182,199,180.39831376075745,0.9068960001307488,0.5110699350128153,0.50730000436306,,,0.9050735058329431,0.846963,0.8558385
0,1,183,199,179.00604486465454,0.9086177343976976,0.5090463832860728,0.5073700070381164,,,0.9068684292669971,0.8487091,0.8579169
0,1,184,199,180.51448845863342,0.9079766899269848,0.5107492550042034,0.5075200021266937,,,0.9061975849201528,0.8483113,0.857507
0,1,185,199,188.13697504997253,0.9077421510454652,0.5094533002501588,0.5075100004673004,,,0.9059587846627051,0.847727,0.8564982
0,1,186,199,184.9496295452118,0.9088088712281129,0.5099539404135676,0.5089900076389313,,,0.9070510418502415,0.8488693,0.8578993
0,1,187,199,183.56970953941345,0.9081550617713601,0.5113712213915345,0.5086900055408478,,,0.9063667126697589,0.8484655,0.8574033
0,1,188,199,180.2717297077179,0.9075894609270216,0.510083171252879,0.5065899878740311,,,0.9057949202520332,0.8477628,0.8567686
0,1,189,199,182.2546935081482,0.9087616823105457,0.5129959575000909,0.5098400056362152,,,0.9069867056853839,0.8490244,0.8580488
0,1,190,199,183.98171043395996,0.908509626635448,0.5119534505676915,0.5086600005626678,,,0.9067339634580279,0.8486101,0.8575196
0,1,191,199,182.34821319580078,0.9081563756143384,0.5120105235692918,0.5085799992084503,,,0.9063621084408987,0.8480028,0.8568248
0,1,192,199,183.93499445915222,0.9075847379624472,0.5127160959771351,0.5092299938201904,,,0.905773441895728,0.8477541,0.8567795
0,1,193,199,183.7137806415558,0.9090710750531729,0.5125174790896889,0.5105000078678131,,,0.9073172965940293,0.8490133,0.8581303
0,1,194,199,183.91699385643005,0.9084791057772078,0.5141728077609623,0.5103900104761123,,,0.9066978713100624,0.8483285,0.8572399
0,1,195,199,183.72163820266724,0.9086641266218451,0.5143156026740153,0.511400020122528,,,0.9068832869822325,0.8485615,0.8577183
0,1,196,199,184.90226316452026,0.9094980650429709,0.5132870385142866,0.5105400145053863,,,0.9077569375180057,0.8493169,0.8584139
0,1,197,199,184.958838224411,0.9085982073985261,0.5114450505378105,0.5090199917554855,,,0.9068326583644524,0.8484397,0.8574521
0,1,198,199,183.94223356246948,0.9084494619769069,0.511839012808259,0.5090400040149688,,,0.9066737446261066,0.8483415,0.8574173
0,1,199,199,184.35956025123596,0.9080868584786973,0.5132433059363029,0.5100099861621856,,,0.906284253509603,0.8481798,0.8571526
1,2,-1,199,184.00701260566711,0.2686321074940023,0.05090652128635339,0.0590300016105175,,,0.2654894750012218,0.5828964,0.5822553
1,2,0,199,182.82804417610168,0.521154836761559,0.09950553083443778,0.11536000147461892,,,0.518919270225989,0.6638491,0.6697211
1,2,1,199,183.62554550170898,0.6018508537019465,0.12640804390039212,0.14433999955654145,,,0.5991994760518077,0.6937051,0.7019261
1,2,2,199,186.93066453933716,0.6562151478435256,0.14825408307361632,0.16268999576568605,,,0.6533120078753912,0.715112,0.7241068
1,2,3,199,182.7997043132782,0.6779184261535381,0.15987132759765468,0.17557000517845153,,,0.675188456354346,0.7242818,0.7329854
1,2,4,199,179.85251927375793,0.6907626355323399,0.16959065872773518,0.18550000041723252,,,0.6881870543970795,0.7289069,0.7382827
1,2,5,199,188.38862562179565,0.6996009467605189,0.18287323304520742,0.19435000121593476,,,0.6966860422857896,0.732445,0.7412967
1,2,6,199,182.7176172733307,0.7119108837915064,0.18945952555192042,0.20382999926805495,,,0.709152840718668,0.7380667,0.7482733
1,2,7,199,182.49862337112427,0.7192986031212618,0.19822519728789195,0.21030000150203704,,,0.7168760718701688,0.7413569,0.7509535
1,2,8,199,184.96786427497864,0.7320787489935994,0.21307559065958487,0.22351000159978868,,,0.7294568977397817,0.7470637,0.7564342
