epoch,val_loss,val_acc,lr,epoch_time,latent_shape,train_loss
-1,2.453797399997711,8.97,0.0001,2.9208157062530518,512,
0,1.5899632573127747,43.47,9.885530946569389e-05,24.3693208694458,512,1.91909301889186
1,1.4129898130893708,50.46,9.772372209558107e-05,24.014425039291382,512,1.5535313839815101
2,1.3150211155414582,53.07,9.660508789898133e-05,24.321781396865845,512,1.4153143982498013
3,1.2531847178936004,55.41,9.54992586021436e-05,24.25122880935669,512,1.3486664635794503
4,1.215573912858963,57.01,9.440608762859233e-05,24.103617906570435,512,1.2900893517902918
5,1.2010819077491761,58.17,9.33254300796991e-05,96.10409140586853,512,1.251672130458209
6,1.1501461207866668,59.54,9.225714271547631e-05,24.040851354599,512,1.2216399713438384
7,1.0989335834980012,61.6,9.120108393559098e-05,23.964967727661133,512,1.1977936528166946
8,1.130266785621643,60.85,9.01571137605957e-05,24.474040031433105,512,1.1762337441347084
9,1.119864320755005,61.88,8.912509381337456e-05,24.699275493621826,512,1.1572135030006876
10,1.0440877497196197,64.07,8.810488730080142e-05,24.493884325027466,512,1.1291474116091826
11,1.044474020600319,63.6,8.709635899560807e-05,25.75798797607422,512,1.1052469136763592
12,1.0340553879737855,64.08,8.609937521846007e-05,24.293068170547485,512,1.090038745987172
13,0.9920369178056717,65.73,8.511380382023765e-05,24.23562502861023,512,1.0732967890038783
14,0.9869803220033646,65.63,8.413951416451952e-05,95.87447118759155,512,1.0613146801384128
15,1.0042707979679109,65.75,8.31763771102671e-05,24.08041763305664,512,1.0480027320433636
16,0.9939328998327255,65.44,8.222426499470712e-05,24.236552476882935,512,1.037715039082936
17,0.9574158251285553,66.79,8.128305161640993e-05,24.277518272399902,512,1.0167223440141093
18,0.939499095082283,67.35,8.035261221856174e-05,24.103343725204468,512,1.0043328775435079
19,0.9464728087186813,67.12,7.943282347242817e-05,24.284212350845337,512,0.995358080888281
20,0.9291365176439286,67.81,7.85235634610072e-05,24.34011960029602,512,0.9779219457081386
21,0.9304281800985337,67.81,7.762471166286919e-05,25.200856685638428,512,0.9660933917882492
22,0.9020579725503921,68.94,7.673614893618191e-05,24.026909828186035,512,0.9506757782430065
23,0.9089915037155152,68.2,7.58577575029184e-05,24.238697290420532,512,0.941426005290479
24,0.907480663061142,68.86,7.49894209332456e-05,27.25690531730652,512,0.9302788401136592
25,0.872790464758873,69.87,7.413102413009176e-05,23.96956157684326,512,0.9176575632727876
26,0.8705486923456192,69.65,7.328245331389042e-05,24.167465448379517,512,0.9136726144625216
