epoch,val_loss,val_acc,lr,epoch_time,latent_shape,train_loss
-1,2.455041205883026,10.0,0.0001,8.987648487091064,512,
0,1.6082078397274018,42.54,9.885530946569389e-05,26.975183248519897,512,1.9048771858215332
1,1.4357677280902863,49.06,9.772372209558107e-05,24.549325227737427,512,1.5643090581407353
2,1.295158612728119,53.97,9.660508789898133e-05,24.7203152179718,512,1.430935373111647
3,1.220556628704071,56.83,9.54992586021436e-05,24.797096014022827,512,1.3608618536773993
4,1.2546586453914643,55.8,9.440608762859233e-05,24.72033929824829,512,1.3078859764702466
5,1.158164370059967,58.9,9.33254300796991e-05,24.521840810775757,512,1.2630410279546465
6,1.1554933547973634,59.75,9.225714271547631e-05,24.706629514694214,512,1.228979728659805
7,1.1015972912311554,61.46,9.120108393559098e-05,24.83766508102417,512,1.2007250530379159
8,1.0999334454536438,61.55,9.01571137605957e-05,24.730239629745483,512,1.1740912235513026
9,1.0780930131673814,62.14,8.912509381337456e-05,24.487884044647217,512,1.148283344142291
10,1.0378693103790284,64.17,8.810488730080142e-05,24.697287797927856,512,1.127170409475054
11,1.029938468337059,64.76,8.709635899560807e-05,24.913751125335693,512,1.1104944780164836
12,0.9949111491441727,65.66,8.609937521846007e-05,24.827136754989624,512,1.0877869512353624
13,0.9901273310184479,65.39,8.511380382023765e-05,24.468815803527832,512,1.0724510568745282
14,0.9654486864805222,66.56,8.413951416451952e-05,24.721874952316284,512,1.054683352611503
15,0.9760680973529816,65.67,8.31763771102671e-05,24.770313024520874,512,1.0375114922620812
16,0.9687156647443771,66.26,8.222426499470712e-05,24.785542726516724,512,1.025181117714668
17,0.9762633085250855,66.51,8.128305161640993e-05,24.586718797683716,512,1.0085213385066207
18,0.9215829163789749,68.52,8.035261221856174e-05,24.708110570907593,512,0.9904511601341014
19,0.9114322334527969,68.36,7.943282347242817e-05,24.827224731445312,512,0.9828114929247875
20,0.8954772263765335,69.27,7.85235634610072e-05,24.947543144226074,512,0.9672549786616345
21,0.8990113109350204,69.6,7.762471166286919e-05,24.515130519866943,512,0.9569351539319876
22,0.8872322767972947,69.21,7.673614893618191e-05,24.72618794441223,512,0.9389523723903968
23,0.8882007002830505,69.09,7.58577575029184e-05,24.744479656219482,512,0.9249792536910699
24,0.8827762424945831,69.17,7.49894209332456e-05,24.888166904449463,512,0.9221785889596356
25,0.891268864274025,69.4,7.413102413009176e-05,24.570000410079956,512,0.9061099570624682
26,0.8731119453907012,69.91,7.328245331389042e-05,24.749861001968384,512,0.8944181337648508
27,0.8548175603151321,70.63,7.244359600749902e-05,24.716960668563843,512,0.8938529503588774
28,0.8395220577716828,71.09,7.161434102129022e-05,24.781874179840088,512,0.8724424468011273
29,0.8390083163976669,71.2,7.079457843841381e-05,24.518775463104248,512,0.8667780148739718
30,0.8460949957370758,71.11,6.998419960022738e-05,24.811486959457397,512,0.86003285099049
31,0.8468907713890076,70.92,6.918309709189368e-05,24.74570083618164,512,0.8578432670661381
32,0.8258574515581131,71.56,6.839116472814297e-05,24.80130124092102,512,0.8446980070094673
33,0.8228682994842529,71.76,6.760829753919822e-05,24.724692821502686,512,0.8360963275237959
34,0.7926733136177063,72.81,6.68343917568615e-05,24.798006772994995,512,0.8296047224073994
35,0.8365224152803421,71.72,6.606934480075965e-05,24.742059230804443,512,0.8225826742697735
36,0.8033874869346619,72.43,6.531305526474728e-05,24.50432276725769,512,0.813675055090262
37,0.80747951567173,72.11,6.45654229034656e-05,24.760768175125122,512,0.8054745464908833
38,0.8007029354572296,72.49,6.382634861905491e-05,24.887397050857544,512,0.799804262360748
39,0.791053619980812,73.33,6.309573444801937e-05,24.80989646911621,512,0.7883019538558259
40,0.7911181211471557,73.21,6.237348354824197e-05,24.558610439300537,512,0.7851315371844233
41,0.7881655365228653,73.32,6.165950018614826e-05,24.78450846672058,512,0.7777437281851866
42,0.7646451890468597,74.03,6.0953689724016965e-05,24.78693962097168,512,0.7726102057768374
43,0.7633523404598236,73.95,6.0255958607435826e-05,24.78486466407776,512,0.7660193254753035
